"CHEM_ID","LIB_ID","COMP_ID","CHRO_LIB_ENTRY_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","CAS","CHEMSPIDER","HMDB","KEGG","PUBCHEM","PLATFORM"
100010869,209,57547,212076,"Amino Acid","Leucine, Isoleucine and Valine Metabolism",434,"NAMED","AOWPAWLEXIYETE-UHFFFAOYSA-N","OC(C)(C(O)=O)C(C)O","2,3-dihydroxy-2-methylbutyrate","2,3-dihydroxy-2-methylbutyrate","14868-24-7","266858","HMDB0029576",NA,"301941","Neg"
100010895,400,57554,211532,"Nucleotide","Pyrimidine Metabolism, Cytidine containing",4283,"NAMED","RFCQJGFZUQFYRF-ZOQUXTDFSA-N","O=C1N(C=CC(N)=N1)[C@@H]([C@H](OC)[C@@H]2O)O[C@@H]2CO","2'-O-methylcytidine","2'-O-methylcytidine","2140-72-9","133067",NA,NA,"150971","Pos Early"
100010896,209,57655,212709,"Nucleotide","Pyrimidine Metabolism, Uracil containing",4242,"NAMED","SXUXMRMBWZCMEN-ZOQUXTDFSA-N","CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(NC2=O)=O)CO)O","2'-O-methyluridine","2'-O-methyluridine","2140-76-3","92343","HMDB0240328",NA,"102212","Neg"
100010898,209,54924,208318,"Xenobiotics","Food Component/Plant",4994,"NAMED","BDCRTIDKZGEVEN-UHFFFAOYSA-N","O=C1C2=C(O)C=C(OC3C(O)C(O)C(O)C(C(O)=O)O3)C=C2OC(C4=CC=C(O)C=C4)C1","naringenin 7-glucuronide","naringenin 7-glucuronide",NA,NA,NA,NA,NA,"Neg"
100010901,400,55015,208464,"Peptide","Gamma-glutamyl Amino Acid",655,"NAMED","LNLLNTMHVMIMOG-YUMQZZPRSA-N","O=C(N[C@@H](CCCCN)C(O)=O)CC[C@H](N)C(O)=O","gamma-glutamyl-alpha-lysine","gamma-glutamyl-alpha-lysine",NA,"58747",NA,NA,"65254","Pos Early"
100010955,305,57564,211466,"Xenobiotics","Chemical",6213,"NAMED","YFSUTJLHUFNCNZ-UHFFFAOYSA-N","O=S(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(O)=O","perfluorooctanesulfonate (PFOS)","perfluorooctanesulfonate (PFOS)","1763-23-1","67068","HMDB0059586","C18142","74483","Polar"
100015637,209,57663,212725,"Lipid","Fatty Acid, Monohydroxy",1991,"NAMED","RPGJJWLCCOPDAZ-UHFFFAOYSA-N","CCCCCCCCCCCCCCCCCCCCC(O)C(O)=O","2-hydroxybehenate","2-hydroxybehenate",NA,"167899","HMDB0061660",NA,"193484","Neg"
100015638,209,61698,217999,"Lipid","Fatty Acid, Monohydroxy",1993,"NAMED","UFOOFOUFKSIFCD-KTKRTIGZSA-N","OC(C(O)=O)CCCCCCCCCCCC/C=C\CCCCCCCC","2-hydroxynervonate*","2-hydroxynervonate*",NA,"4472208",NA,NA,"5312783","Neg"
100015640,209,57659,212717,"Lipid","Endocannabinoid",2215,"NAMED","BFVRFWIQTACAPT-KRWDZBQOSA-N","O=C(CCCCCCCCCCCCCCC)N([H])[C@H](C(O)=O)CO","N-palmitoylserine","N-palmitoylserine","58725-46-5,474943-14-1","4956046",NA,NA,"6453686","Neg"
100015641,209,57664,212727,"Lipid","Endocannabinoid",2213,"NAMED","MBDKGXAMSZIDKF-KTKRTIGZSA-N","CCCCCCCC/C=C\CCCCCCCC(NC(C(O)=O)CO)=O","N-oleoylserine","N-oleoylserine",NA,"21466990",NA,NA,"44190514","Neg"
100015643,402,57426,211079,"Lipid","Sphingolipid Synthesis",3020,"NAMED","KWDXKYNWAKMLKK-YQMRQDNGSA-N","OC(/C=C/CCCCCCCC/C=C\CCC)C(CO)N([H])[H]","sphingadienine","sphingadienine","25696-03-1","4952479",NA,NA,"6449795","Pos Late"
100015723,402,57428,211081,"Lipid","Sphingosines",3186,"NAMED","BTUSGZZCQZACPT-YYZTVXDQSA-N","OC[C@H](N)[C@H](O)/C=C/CCCCCCCCCCC","hexadecasphingosine (d16:1)*","hexadecasphingosine (d16:1)*",NA,"28533427",NA,NA,"14767871","Pos Late"
100015759,402,57464,211120,"Lipid","Fatty Acid Metabolism (Acyl Choline)",1967,"NAMED","WYVHUXGFCVDOEA-UHFFFAOYSA-N","C[N+](C)(C)C[CH-]OC(CCCCCCCCCCCCCCCCC)=O","stearoylcholine*","stearoylcholine*",NA,NA,"HMDB0240648",NA,"90111","Pos Late"
100015760,402,57463,211119,"Lipid","Fatty Acid Metabolism (Acyl Choline)",1965,"NAMED","GVYIAXNFCSAJSK-OKLKQMLOSA-N","C[N+](C)(C)C[CH-]OC(CCCCCCC/C=C/C/C=C/CCCCC)=O","linoleoylcholine*","linoleoylcholine*",NA,NA,"HMDB0013213",NA,"53481656","Pos Late"
100015762,209,57467,211123,"Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",1591,"NAMED","RILVNGKQIULBOQ-YHTMAJSVSA-N","CCCCC/C=C/C/C=C/C/C=C/CCCCCCCCC(O)=O","docosatrienoate (22:3n6)*","docosatrienoate (22:3n6)*",NA,NA,NA,NA,"75955220","Neg"
100015776,400,57794,213857,"Xenobiotics","Drug - Gastrointestinal",5758,"NAMED","FELGMEQIXOGIFQ-UHFFFAOYSA-N","CC1=NC=CN1CC2CCC3=C(C2=O)c4c(N3C)cccc4","ondansetron","ondansetron","99614-02-5","4434","HMDB0005035","C07325","4595","Pos Early"
100015777,402,57695,213183,"Xenobiotics","Drug - Gastrointestinal",5756,"NAMED","PWWVAXIEGOYWEE-UHFFFAOYSA-N","CC(N(C)C)CN1c2c(Sc3ccccc31)cccc2","promethazine","promethazine","58-33-3","4758","HMDB0015202","C07404","4927","Pos Late"
100015782,400,57666,213071,"Xenobiotics","Drug - Gastrointestinal",5759,"NAMED","TTWJBBZEZQICBI-UHFFFAOYSA-N","CCN(CC/N=C(O)/c1c(OC)cc(N)c(Cl)c1)CC","metoclopramide","metoclopramide","364-62-5","4024","HMDB0015363","C07868,D00726,
DG00055","4168","Pos Early"
100015785,209,57810,213739,"Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",1582,"NAMED","YHGJECVSSKXFCJ-KUBAVDMBSA-N","OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O","nisinate (24:6n3)","nisinate (24:6n3)","68378-49-4","9967286","HMDB0013025",NA,"11792612","Neg"
100015794,402,57668,213161,"Xenobiotics","Drug - Gastrointestinal",5771,"NAMED","MJIHNNLFOKEZEW-RUZDIDTESA-N","CC1=C(OCC(F)(F)F)C=CN=C1C[S@](C2=NC3=CC=CC=C3N2)=O","dexlansoprazole","dexlansoprazole","138530-94-6","7852369",NA,"D08903","9578005","Pos Late"
100015797,209,57658,212715,"Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",1578,"NAMED","OQOCQFSPEWCSDO-JLNKQSITSA-N","OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O","heneicosapentaenoate (21:5n3)","heneicosapentaenoate (21:5n3)","24257-10-1","10171040",NA,NA,"11998573","Neg"
100015831,402,57511,211212,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1909,"NAMED","WJCRATGUUISKDG-QNEBEIHSSA-N","O=C(OC(C[N+](C)(C)C)CC([O-])=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","linolenoylcarnitine (C18:3)*","linolenoylcarnitine (C18:3)*",NA,NA,NA,NA,NA,"Pos Late"
100015832,402,57514,211215,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1885,"NAMED","IUMXSSOVGPXXJL-UHFFFAOYSA-N","O=C(OC(C[N+](C)(C)C)CC([O-])=O)CCCCCCCCCCCCCCCCCCCCC","behenoylcarnitine (C22)*","behenoylcarnitine (C22)*",NA,"28639204","HMDB0062468",NA,"71464577","Pos Late"
100015833,402,57513,211214,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1884,"NAMED","SVJLJQBGUITFLI-UHFFFAOYSA-N","O=C(OC(C[N+](C)(C)C)CC([O-])=O)CCCCCCCCCCCCCCCCCCC","arachidoylcarnitine (C20)*","arachidoylcarnitine (C20)*",NA,"28639199","HMDB0006460",NA,"53477833","Pos Late"
100015834,402,57515,211216,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1886,"NAMED","YDUFZFUYBBPVLJ-UHFFFAOYSA-N","O=C(CCCCCCCCCCCCCCCCCCCCCCC)OC(C[N+](C)(C)C)CC([O-])=O","lignoceroylcarnitine (C24)*","lignoceroylcarnitine (C24)*",NA,NA,"HMDB0240665",NA,NA,"Pos Late"
100015835,402,57516,211217,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1887,"NAMED","KOCKWDDTAHPJSX-UHFFFAOYSA-N","[O-]C(CC(C[N+](C)(C)C)OC(CCCCCCCCCCCCCCCCCCCCCCCCC)=O)=O","cerotoylcarnitine (C26)*","cerotoylcarnitine (C26)*",NA,"35015992","HMDB0006347",NA,"53477828","Pos Late"
100015836,402,57517,211218,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1907,"NAMED","ONGUASHYQLGIFC-OCOZRVBESA-N","O=C(OC(C[N+](C)(C)C)CC([O-])=O)CCC/C=C/CCCCCCCCCCCCCCCCCCCC","ximenoylcarnitine (C26:1)*","ximenoylcarnitine (C26:1)*",NA,NA,NA,NA,NA,"Pos Late"
100015837,402,57518,211219,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1911,"NAMED","RBFQHRALHSUPIA-SNPVRQPZSA-N","CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(OC(C[N+](C)(C)C)CC([O-])=O)=O","arachidonoylcarnitine (C20:4)","arachidonoylcarnitine (C20:4)",NA,NA,"HMDB0006455",NA,"136212424","Pos Late"
100015838,402,57519,211220,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1904,"NAMED","PVOQPLSKYNZHOT-OUKQBFOZSA-N","O=C(OC(CC([O-])=O)C[N+](C)(C)C)CCCCCCCCC/C=C/CCCCCCCC","eicosenoylcarnitine (C20:1)*","eicosenoylcarnitine (C20:1)*",NA,NA,NA,NA,NA,"Pos Late"
100015839,402,57520,211221,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1910,"NAMED","OLZWDVKTOGTVLC-UTJQPWESSA-N","O=C(CCCCCCCCC/C=C\C/C=C\CCCCC)OC(C[N+](C)(C)C)CC([O-])=O","dihomo-linoleoylcarnitine (C20:2)*","dihomo-linoleoylcarnitine (C20:2)*",NA,NA,NA,NA,NA,"Pos Late"
100015840,402,57521,211222,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1912,"NAMED","RDIZZXFTCZPSRY-WYTUUNCASA-N","O=C(CCCCCC/C=C/C/C=C/C/C=C/CCCCC)OC(CC([O-])=O)C[N+](C)(C)C","dihomo-linolenoylcarnitine (C20:3n3 or 6)*","dihomo-linolenoylcarnitine (C20:3n3 or 6)*",NA,NA,NA,NA,NA,"Pos Late"
100015841,402,57525,211226,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1905,"NAMED","WDWXOVLPQSTGNY-SEYXRHQNSA-N","O=C(CCCCCCCCCCC/C=C\CCCCCCCC)OC(CC([O-])=O)C[N+](C)(C)C","erucoylcarnitine (C22:1)*","erucoylcarnitine (C22:1)*",NA,NA,NA,NA,NA,"Pos Late"
100015845,402,57523,211224,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1919,"NAMED","WLLMYDQRCSWAST-WSDBEMKQSA-N","O=C(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(C[N+](C)(C)C)CC([O-])=O","docosahexaenoylcarnitine (C22:6)*","docosahexaenoylcarnitine (C22:6)*",NA,NA,NA,NA,NA,"Pos Late"
100015846,402,57531,211232,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1906,"NAMED","QGIHQXKFCAACHN-SEYXRHQNSA-N","O=C(CCCCCCCCCCCCC/C=C\CCCCCCCC)OC(C[N+](C)(C)C)CC([O-])=O","nervonoylcarnitine (C24:1)*","nervonoylcarnitine (C24:1)*",NA,NA,"HMDB0006509",NA,NA,"Pos Late"
100015850,402,57528,211229,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1916,"NAMED","OLORTLVEDIELGC-SNPVRQPZSA-N","O=C(OC(CC([O-])=O)C[N+](C)(C)C)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","adrenoylcarnitine (C22:4)*","adrenoylcarnitine (C22:4)*",NA,NA,NA,NA,NA,"Pos Late"
100015851,402,57529,211230,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1917,"NAMED","MJPIXACTUMSGGI-WMPRHZDHSA-N","O=C(OC(CC([O-])=O)C[N+](C)(C)C)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","docosapentaenoylcarnitine (C22:5n3)*","docosapentaenoylcarnitine (C22:5n3)*",NA,NA,NA,NA,"71464594","Pos Late"
100015873,400,57641,213039,"Xenobiotics","Drug - Neurological",5853,"NAMED","HPHUVLMMVZITSG-LURJTMIESA-N","CC[C@H](N1CCCC1=O)C(N)=O","levetiracetam","levetiracetam","102767-28-2","4447633","HMDB0015333","C07841","5284583","Pos Early"
100015875,209,57669,212735,"Xenobiotics","Drug - Antibiotic",5476,"NAMED","DMJNNHOOLUXYBV-PQTSNVLCSA-N","C[C@@H]1[C@@H]2[C@@H]([C@H](O)C)C(N2C(C(O)=O)=C1S[C@H]3C[C@@H](C(N(C)C)=O)NC3)=O","meropenem","meropenem","96036-03-2","389924","HMDB0014898","D08185,DG00591,D02222","441130","Neg"
100015876,402,57673,213167,"Xenobiotics","Drug - Antibiotic",5498,"NAMED","KDLRVYVGXIQJDK-AWPVFWJPSA-N","CCC[C@@H]1C[C@@H](C(N[C@H]([C@@H](Cl)C)[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@@H](SC)O2)=O)N(C)C1","clindamycin","clindamycin","18323-44-9","393915","HMDB0015321","DG00435,C06914,D00277","446598","Pos Late"
100015878,400,57642,213041,"Xenobiotics","Drug - Antibiotic",5527,"NAMED","VAOCPAMSLUNLGC-UHFFFAOYSA-N","Cc1n(CCO)c([N+]([O-])=O)cn1","metronidazole","metronidazole","73334-05-1","4029","HMDB0015052","DG00006,C07203,D00409","4173","Pos Early"
100015879,209,57688,212773,"Xenobiotics","Drug - Antibiotic",5528,"NAMED","TYZROVQLWOKYKF-ZDUSSCGKSA-N","CC(NC[C@H]1CN(c2cc(F)c(N3CCOCC3)cc2)C(O1)=O)=O","linezolid","linezolid","165800-03-3","390139","HMDB0014739","D00947,C08146","441401","Neg"
100015887,209,57682,212761,"Xenobiotics","Drug - Antibiotic",5483,"NAMED","ORFOPKXBNMVMKC-DWVKKRMSSA-N","CC(C(O)=O)(O/N=C(C(N[C@H]1[C@@H]2N(C(C([O-])=O)=C(C[n+]3ccccc3)CS2)C1=O)=O)/c4nc(N)sc4)C","ceftazidime","ceftazidime","78439-06-2","4587145","HMDB0014582","C06889,DG00571,D07654,D00921","5481173","Neg"
100015888,305,57653,212813,"Xenobiotics","Drug - Antibiotic",5484,"NAMED","FKENQMMABCRJMK-RITPCOANSA-N","CC1(C)[C@H](C(O)=O)N2[C@@H](CC2=O)S1(=O)=O","sulbactam","sulbactam","68373-14-8","115306",NA,"D02223","130313","Polar"
100015905,400,57671,213079,"Xenobiotics","Drug - Antibiotic",5510,"NAMED","FABPRXSRWADJSP-MEDUHNTESA-N","COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc4c(=O)c(C(O)=O)cn(C5CC5)c14","moxifloxacin","moxifloxacin","186826-86-8","134802","HMDB0014363","C07663,D08237","152946","Pos Early"
100015923,305,57776,213931,"Xenobiotics","Food Component/Plant",4991,"NAMED","BIMZLRFONYSTPT-UHFFFAOYSA-N","O=C(NCC(O)=O)C(O)=O","N-oxalyl glycine (NOG)","N-oxalyl glycine (NOG)",NA,"2338366",NA,NA,"3080614","Polar"
100015962,400,57687,213101,"Amino Acid","Lysine Metabolism",140,"NAMED","CDLVFVFTRQPQFU-UHFFFAOYSA-N","C[N+](C)(C)CCCCC([O-])=O","N,N,N-trimethyl-5-aminovalerate","N,N,N-trimethyl-5-aminovalerate",NA,"34236878",NA,NA,"14274897","Pos Early"
100015965,400,63152,221889,"Xenobiotics","Food Component/Plant",5111,"NAMED","WYUFTYLVLQZQNH-UHFFFAOYSA-N","CCOC1C(O)C(O)C(O)C(CO)O1","ethyl alpha-glucopyranoside","ethyl alpha-glucopyranoside","34625-23-5","378664","HMDB0029968",NA,"11127487","Pos Early"
100015966,402,57635,212257,"Cofactors and Vitamins","Vitamin A Metabolism",4451,"NAMED","JKQXZKUSFCKOGQ-DKLMTRRASA-N","CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1","carotene diol (1)","carotene diol (1)",NA,NA,NA,NA,NA,"Pos Late"
100015967,402,57636,212258,"Cofactors and Vitamins","Vitamin A Metabolism",4452,"NAMED","JKQXZKUSFCKOGQ-DKLMTRRASA-N","CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1","carotene diol (2)","carotene diol (2)",NA,NA,NA,NA,NA,"Pos Late"
100015968,402,57637,212259,"Cofactors and Vitamins","Vitamin A Metabolism",4453,"NAMED","JKQXZKUSFCKOGQ-DKLMTRRASA-N","CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1","carotene diol (3)","carotene diol (3)",NA,NA,NA,NA,NA,"Pos Late"
100015971,209,57699,212775,"Lipid","Corticosteroids",3345,"NAMED","INMJYSGZRBTEOR-RXCXIKFNSA-N","O[C@H]([C@]([C@]([C@]1([H])[C@@](CC2)([H])[C@@]3([H])[C@]([C@@]2([H])C[C@@H]4OC5C(O)C(O)C(O)C(C(O)=O)O5)(CC4)C)(CC3=O)C)(CC1)O)CO","cortolone glucuronide (1)","cortolone glucuronide (1)",NA,NA,NA,NA,NA,"Neg"
100015972,209,57707,212491,"Xenobiotics","Drug - Antibiotic",5536,"NAMED","RFHAOTPXVQNOHP-UHFFFAOYSA-N","Fc1ccc(C(Cn2ncnc2)(O)Cn3ncnc3)c(F)c1","fluconazole","fluconazole","86386-73-4","3248","HMDB0014342","C07002","3365","Neg"
100015977,209,57781,213691,"Xenobiotics","Drug - Neurological",5836,"NAMED","LLPFTSMZBSRZDV-UHFFFAOYSA-N","OC(CC)C(CCC)C(O)=O","3-hydroxyvalproate","3-hydroxyvalproate","58888-84-9","118522","HMDB0013899","C16651","134459","Neg"
100015982,400,57788,213845,"Xenobiotics","Drug - Neurological",5848,"NAMED","QQCFBZCATDIWTH-UHFFFAOYSA-N","O=C(N)N1C2=CC(O)=CC=C2C=CC3=CC=CC=C13","3-hydroxycarbamazepine","3-hydroxycarbamazepine","68011-67-6","119184","HMDB0060653","C16602","135290","Pos Early"
100015983,400,57789,213847,"Xenobiotics","Drug - Neurological",5847,"NAMED","VPZIYMMSJFWLSP-UHFFFAOYSA-N","O=C(N)N(C1=CC=CC=C1C=CC2=C3)C2=CC=C3O","2-hydroxycarbamazepine","2-hydroxycarbamazepine","68011-66-5","114505","HMDB0060651","C16601","129274","Pos Early"
100015985,400,62882,220728,"Xenobiotics","Drug - Neurological",5849,"NAMED","BMPDWHIDQYTSHX-UHFFFAOYSA-N","OC1CC2=C(N(C(N)=O)C3=CC=CC=C13)C=CC=C2","10,11-dihydro-10-hydroxycarbamazepine","10,11-dihydro-10-hydroxycarbamazepine","29331-92-8","102704","HMDB0060676","C07493","114709","Pos Early"
100016038,400,57814,213597,"Amino Acid","Polyamine Metabolism",558,"NAMED","MQTAVJHICJWXBR-UHFFFAOYSA-N","CC(NCCCNCCCCN)=O","(N(1) + N(8))-acetylspermidine","(N(1) + N(8))-acetylspermidine",NA,NA,"HMDB0002189,HMDB0001276","C01029,C00612","496,123689","Pos Early"
100016048,209,61836,218439,"Xenobiotics","Drug - Psychoactive",5922,"NAMED","YOVRGSHRZRJTLZ-UHFFFAOYSA-N","CCCCCc1cc(OC(C)(C)C2C3C=C(C(O)=O)CC2)c3c(O)c1","THC carboxylic acid","THC carboxylic acid",NA,"97019",NA,NA,"107885","Neg"
100016049,209,61848,218461,"Xenobiotics","Drug - Psychoactive",5923,"NAMED","UWXZAZRSQQLWKH-AREXMYMPSA-N","O=C(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(O)=O)O1)C2=C[C@H](C3=C4C=C(CCCCC)C=C3O)[C@@H](C(C)(O4)C)CC2","THC carboxylic acid glucuronide","THC carboxylic acid glucuronide",NA,NA,NA,NA,NA,"Neg"
100016069,402,61769,218137,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1899,"NAMED","PETYOUXDCHQKTQ-QXPKXGMISA-N","CCCCCC/C=C\CCCC(O[C@@H](C[N+](C)(C)C)CC([O-])=O)=O","5-dodecenoylcarnitine (C12:1)","5-dodecenoylcarnitine (C12:1)",NA,NA,"HMDB13326",NA,"91825571","Pos Late"
100016110,209,61785,218163,"Lipid","Fatty Acid Metabolism (Acyl Glycine)",1845,"NAMED","WWJXRJJBIVSSNF-NSCUHMNNSA-N","OC(CN([H])C(/C=C/C)=O)=O","2-butenoylglycine","2-butenoylglycine","71428-89-2","4877902",NA,NA,"6303498","Neg"
100019794,209,62277,219248,"Lipid","Fatty Acid, Dicarboxylate",1723,"NAMED","OZOJARPUDFLESM-UHFFFAOYSA-N","CCC(O)C1=C(C)C(C(O)=O)=C(CCC(O)=O)O1","hydroxy-CMPF*","hydroxy-CMPF*",NA,NA,NA,NA,NA,"Neg"
100019801,402,61840,218539,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1946,"NAMED","YBCVTTMMURGSEY-LMLDZDDJSA-N","CCCCCCCC/C=C\CCCCCC(O)CC(O[C@@H](C[N+](C)(C)C)CC([O-])=O)=O","3-hydroxyoleoylcarnitine","3-hydroxyoleoylcarnitine",NA,"48061587",NA,NA,"129637446","Pos Late"
100019831,209,62733,220257,"Peptide","Acetylated Peptides",1204,"NAMED","LZJXOHRONRTVRW-JTQLQIEISA-N","OC1=CC(CC(N[C@H](C(O)=O)CCC(N)=O)=O)=CC=C1","3-hydroxyphenylacetoylglutamine","3-hydroxyphenylacetoylglutamine",NA,"38532062",NA,NA,NA,"Neg"
100019884,209,61798,218189,"Lipid","Fatty Acid Metabolism (Acyl Glycine)",1828,"NAMED","AAPHATPOQGNLOZ-SNAWJCMRSA-N","CCC/C=C/C(NCC(O)=O)=O","trans-2-hexenoylglycine","trans-2-hexenoylglycine",NA,"25033670",NA,NA,NA,"Neg"
100019892,209,61700,218003,"Lipid","Fatty Acid, Monohydroxy",1990,"NAMED","CPLYLXYEVLGWFJ-UHFFFAOYSA-N","CCCCCCCCCCCCCCCCCCC(O)C(O)=O","2-hydroxyarachidate*","2-hydroxyarachidate*",NA,"4395406",NA,NA,"5225199","Neg"
100019957,209,61822,218242,"Lipid","Endocannabinoid",2214,"NAMED","CLHUCXCVFSEJRR-UHFFFAOYSA-N","CCCCCCCCCCCCCCCCCC(NC(C(O)=O)CO)=O","N-stearoylserine*","N-stearoylserine*",NA,"15545488",NA,NA,NA,"Neg"
100019966,209,61843,218451,"Lipid","Fatty Acid, Monohydroxy",2007,"NAMED","MFBDGGFIQVOLTJ-MDZDMXLPSA-N","CCCCCCCC/C=C/CCCCCC(O)CC(O)=O","3-hydroxyoleate*","3-hydroxyoleate*",NA,NA,NA,NA,NA,"Neg"
100019968,305,61858,218556,"Carbohydrate","Pentose Metabolism",1306,"NAMED","QXKAIJAYHKCRRA-PZGQECOJSA-N","OC[C@H](O)[C@@H](O)[C@@H](O)C(O)=O","lyxonate","lyxonate",NA,NA,"HMDB0060255",NA,NA,"Polar"
100019972,209,61864,218581,"Lipid","Fatty Acid, Dicarboxylate",1705,"NAMED","OHCMUMNQAHNIEP-HNQUOIGGSA-N","OC(CCC/C=C/CCCCCC(O)=O)=O","dodecenedioate (C12:1-DC)*","dodecenedioate (C12:1-DC)*",NA,NA,"HMDB0000933",NA,"5283028","Neg"
100019975,209,61862,218579,"Lipid","Fatty Acid, Dicarboxylate",1713,"NAMED","IWTMSCUHCJHPPR-ACCUITESSA-N","O=C(O)CCCCCCCCCCCC/C=C/C(O)=O","hexadecenedioate (C16:1-DC)*","hexadecenedioate (C16:1-DC)*",NA,NA,NA,NA,NA,"Neg"
100019978,209,61861,218578,"Lipid","Fatty Acid, Dicarboxylate",1716,"NAMED","YDPSQMGOAILWPE-FYWRMAATSA-N","O=C(O)CCCCCCCCCCCCCC/C=C/C(O)=O","octadecenedioate (C18:1-DC)","octadecenedioate (C18:1-DC)",NA,NA,NA,NA,"9543674","Neg"
100019981,305,61866,218583,"Lipid","Fatty Acid, Dicarboxylate",1691,"NAMED","OXQWBLJQOBXJPM-DUXPYHPUSA-N","OC(CCC/C=C/C(O)=O)=O","heptenedioate (C7:1-DC)*","heptenedioate (C7:1-DC)*",NA,NA,NA,NA,NA,"Polar"
100019982,209,61860,218580,"Lipid","Fatty Acid, Dicarboxylate",1717,"NAMED","ZKQNWTGXRAIVGG-PXELCPQFSA-N","O=C(O)CCCCCCCCCCCC/C=C/C=C/C(O)=O","octadecadienedioate (C18:2-DC)*","octadecadienedioate (C18:2-DC)*",NA,NA,NA,NA,NA,"Neg"
100019984,209,61874,218624,"Partially Characterized Molecules","Partially Characterized Molecules",6412,"NAMED",NA,NA,"glucuronide of C12H22O4 (1)*","glucuronide of C12H22O4 (1)*",NA,NA,NA,NA,NA,"Neg"
100019986,209,61876,218626,"Partially Characterized Molecules","Partially Characterized Molecules",6417,"NAMED",NA,NA,"glucuronide of C14H26O4 (1)*","glucuronide of C14H26O4 (1)*",NA,NA,NA,NA,NA,"Neg"
100019990,209,61881,218632,"Partially Characterized Molecules","Partially Characterized Molecules",6394,"NAMED",NA,NA,"glucuronide of C10H18O2 (1)*","glucuronide of C10H18O2 (1)*",NA,NA,NA,NA,NA,"Neg"
100020004,209,61871,218621,"Lipid","Fatty Acid, Dicarboxylate",1724,"NAMED","RIJDKRLRDVBUHJ-UHFFFAOYSA-N","OC(C1=C(CCC(O)=O)OC(CCCCC)=C1C)=O","3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**","3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**",NA,"168762","HMDB0061643",NA,"194501","Neg"
100020006,209,61873,218623,"Xenobiotics","Chemical",6196,"NAMED","SBYDEYGHJXSIDV-UHFFFAOYSA-N","CC1=C(OS(=O)(O)=O)C=CC2=CC=CC=C21","methylnaphthyl sulfate (2)*","methylnaphthyl sulfate (2)*",NA,NA,NA,NA,NA,"Neg"
100020014,209,61887,218638,"Partially Characterized Molecules","Partially Characterized Molecules",6400,"NAMED",NA,NA,"glucuronide of C10H18O2 (7)*","glucuronide of C10H18O2 (7)*",NA,NA,NA,NA,NA,"Neg"
